Index	OTU	2D_ID	Channel_ID	Bottle_ID	Site_ID	Site_ID_1	Plate_ID	Position	Longitude	Latitude	Altitude	Altitude_1	Location	Setup_Site_Date	Distribution	Method	Tag	Collection_Date_formatted	Collection_Date_formatted_1	Year	Month	Collector	Image_File	Reverse_Complement_for_Papara	Sumaclust_97_OTU
10803	ANML_DLJ01_D11|run:ANML_DLJ01_dtd_0|contig-id:1|rep_count:67|id_similarity:97.7900552486|c_count:8|cmxd:2.2|cmnd:0.6850746269|cnnd:7.2|p:Arthropoda|c:Insecta|o:Coleoptera|f:Chrysomelidae|g:None|s:None|otu:BOLD:ADI2399|date:2019-08-13	144560257	DLJ_180022	DLJ_2.0042	DLJ_18002	18002	DLJ_BS2403	F11	98.29964 	27.67744 	1827	1800	Dulongjiang, Gaoligongshan Mountain	Aug 11th, 2015	NE	Malaise Trap	Didi	22 Sep 2015	22 Sep 2015	2015	9	Xiangwei Bu	DLJ_B352404_71_201609221001.jpg		OTU_0143 
10804	ANML_DLJ04_G03|run:ANML_DLJ04_dtd_0|contig-id:1|rep_count:507|id_similarity:94.4751381215|c_count:22|cmxd:1.7|cmnd:0.1382642998|cnnd:1.7|p:Arthropoda|c:Insecta|o:Coleoptera|f:Staphylinidae|g:None|s:None|otu:OTU11|date:2019-08-13	144560266	DLJ_180022	DLJ_2.0042	DLJ_18002	18002	DLJ_BS9907	C07	98.29964 	27.67744 	1827	1800	Dulongjiang, Gaoligongshan Mountain	Aug 11th, 2015	NE	Malaise Trap	Didi	22 Sep 2015	22 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359908_87_201609071954.jpg		OTU_1623 
10805	ANML_DLJ01_E04|run:ANML_DLJ01_dtd_0|contig-id:1|rep_count:4|id_similarity:97.2375690608|c_count:1|cmxd:2.2|cmnd:1.25|cnnd:None|p:Arthropoda|c:Insecta|o:Coleoptera|f:Chrysomelidae|g:None|s:None|otu:BOLD:ADI2399|date:2019-08-13	144560281	DLJ_180022	DLJ_2.0042	DLJ_18002	18002	DLJ_BS2403	G07	98.29964 	27.67744 	1827	1800	Dulongjiang, Gaoligongshan Mountain	Aug 11th, 2015	NE	Malaise Trap	Didi	22 Sep 2015	22 Sep 2015	2015	9	Xiangwei Bu	DLJ_B352404_79_201609221001.jpg		OTU_0143 
10806		144560305	DLJ_180022	DLJ_2.0042	DLJ_18002	18002			98.29964 	27.67744 	1827	1800	Dulongjiang, Gaoligongshan Mountain	Aug 11th, 2015	NE	Malaise Trap	Didi	22 Sep 2015	22 Sep 2015	2015	9	Xiangwei Bu	DLJ_B352404_69_201609221000.jpg		
10807	ANML_DLJ02_C05|run:ANML_DLJ02_dtd_0|contig-id:1|rep_count:340|id_similarity:97.7900552486|c_count:2|cmxd:2.2|cmnd:0.045|cnnd:7.2|p:Arthropoda|c:Insecta|o:Coleoptera|f:Nitidulidae|g:None|s:None|otu:BOLD:ADI4677|date:2019-08-14	144560328	DLJ_180022	DLJ_2.0042	DLJ_18002	18002	DLJ_BS2408	C01	98.29964 	27.67744 	1827	1800	Dulongjiang, Gaoligongshan Mountain	Aug 11th, 2015	NE	Malaise Trap	Didi	22 Sep 2015	22 Sep 2015	2015	9	Xiangwei Bu	DLJ_B352407_25_201609241236.jpg		OTU_0849 
10808		144560814	DLJ_140012	DLJ_2.0190	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	23 Feb 2016	23 Feb 2016	2016	2	Xiangwei Bu	DLJ_B359927_83_201609141732.jpg		
10809		144560824	DLJ_140012	DLJ_2.0218	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	22 Mar 2016	22 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359918_68_201609141527.jpg		
10810		144560825	DLJ_140012	DLJ_2.0190	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	23 Feb 2016	23 Feb 2016	2016	2	Xiangwei Bu	DLJ_B352411_60_201609241552.jpg		
10811		144561316	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_37_201609041453.jpg		
10812		144561317	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359904_52_201609041706.jpg		
10813		144561330	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359904_3_201609041700.jpg		
10814		144561331	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_19_201609041451.jpg		
10815		144561340	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359904_19_201609041703.jpg		
10816		144561354	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B352402_10_201609211722.jpg		
10817		144561355	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_35_201609041453.jpg		
10818		144561357	DLJ_140012	DLJ_2.0302	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	14 Jun 2016	14 Jun 2016	2016	6	Xiangwei Bu	DLJ_B352401_5_201609211504.jpg		
10819		144561363	DLJ_140012	DLJ_2.0302	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	14 Jun 2016	14 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_21_201609041451.jpg		
10820		144561364	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B352401_17_201609211506.jpg		
10821		144561365	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B352402_28_201609211724.jpg		
10822		144561366	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_24_201609041452.jpg		
10823		144561377	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_28_201609041452.jpg		
10824		144561378	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B352402_25_201609211724.jpg		
10825		144561379	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359904_1_201609041700.jpg		
10826		144561380	DLJ_140012	DLJ_2.0302	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	14 Jun 2016	14 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_27_201609041452.jpg		
10827		144561389	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_18_201609041451.jpg		
10828		144561390	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_33_201609041453.jpg		
10829		144561401	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B352401_8_201609211505.jpg		
10830		144561402	DLJ_140012	DLJ_2.0309	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359904_81_201609041709.jpg		
10831		144561404	DLJ_140012	DLJ_2.0302	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	14 Jun 2016	14 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359904_91_201609041710.jpg		
10832		144561513	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B352411_25_201609241539.jpg		
10833		144561514	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B352410_39_201609241401.jpg		
10834		144561515	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B359901_86_201609041458.jpg		
10835		144561516	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B359904_43_201609041705.jpg		
10836		144561517	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B352408_27_201609241329.jpg		
10837		144561518	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B352410_4_201609241358.jpg		
10838		144561538	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B359917_80_201609141348.jpg		
10839		144561539	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B352402_46_201609211726.jpg		
10840		144561540	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B359910_44_201609141023.jpg		
10841		144561541	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B352410_48_201609241402.jpg		
10842		144561562	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B352406_84_201609241110.jpg		
10843		144561563	DLJ_140012	DLJ_2.0288	DLJ_14001	14001			98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	31 May 2016	31 May 2016	2016	5	Xiangwei Bu	DLJ_B352403_75_201609211614.jpg		
10844		144560821	DLJ_140012M	DLJ_2.0220	DLJ_14001M	14001	DLJ_BS9903	A12	98.30763 	27.67869 	1433	1400	Dulongjiang, Gaoligongshan Mountain	Aug 11th, 2015	NE	Malaise Trap	Didi	22 Mar 2016	22 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359922_3_201609141539.jpg		
10845		144560978	DLJ_140012M	DLJ_2.0031	DLJ_14001M	14001	DLJ_BS2417	E05	98.30763 	27.67869 	1433	1400	Dulongjiang, Gaoligongshan Mountain	Aug 11th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B352403_53_201609211611.jpg		
10846	ANML_DLJ04_C12|run:ANML_DLJ04_dtd_0|contig-id:1|rep_count:907|id_similarity:98.3425414365|c_count:2|cmxd:1.7|cmnd:0.1389195149|cnnd:19.9|p:Arthropoda|c:Insecta|o:Coleoptera|f:Leiodidae|g:None|s:None|otu:BOLD:ADI2631|date:2019-08-13	144561322	DLJ_140022	DLJ_2.0310	DLJ_14002	14002	DLJ_BS9903	G06	98.28477 	27.69271 	1426	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359906_12_201609041926.jpg		OTU_0318 
10847	ANML_DLJ02_G12|run:ANML_DLJ02_dtd_0|contig-id:3|rep_count:183|id_similarity:97.7777777778|c_count:30|cmxd:1.1|cmnd:0.125136612|cnnd:3.3|p:Arthropoda|c:Insecta|o:Coleoptera|f:Elateridae|g:None|s:None|otu:BOLD:ADJ3595|date:2019-08-14	144561326	DLJ_140022	DLJ_2.0310	DLJ_14002	14002	DLJ_BS2412	D03	98.28477 	27.69271 	1426	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B352401_39_201609211508.jpg		OTU_0002 
10848	DLJ_2406--02	144561612	DLJ_140012	DLJ_2.0232	DLJ_14001	14001	DLJ_BS2406	A02	98.27225 	27.68854 	1441	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	05 Apr 2016	05 Apr 2016	2016	4	Xiangwei Bu	DLJ_B352401_62_201609211538.jpg		OTU_1138 
10849	DLJ_9911--85	144560935	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS9911	H01	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359911_26_201609140949.jpg		OTU_0107 
10850	DLJ_2402-27	144560944	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS2402	C03	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359907_5_201609041946.jpg		OTU_0107 
10851	DLJ_2403--26	144560959	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS2403	C02	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B352404_26_201609220940.jpg		OTU_0707 
10852	DLJ_2419--70	144560960	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS2419	F10	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359905_71_201609041902.jpg		OTU_2063 
10853	DLJ_9917--95	144560967	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS9917	H11	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359905_85_201609041903.jpg		OTU_2339 
10854	DLJ_2419--11	144560968	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS2419	A11	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359902_83_201609041620.jpg		OTU_2711 
10855	DLJ_9915-14	144560983	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS9915	B02	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359909_66_201609072006.jpg		OTU_0030 
10856	DLJ_9902--60	144560984	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS9902	E12	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359910_94_201609141028.jpg		OTU_1234 
10857	DLJ_9919--37	144560991	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS9919	D01	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359911_2_201609140947.jpg		OTU_0797 
10858	DLJ_2409--04	144560992	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS2409	A04	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B352405_4_201609221049.jpg		OTU_0167 
10859	DLJ_2403--15	144561007	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS2403	B03	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B352404_15_201609220939.jpg	Reversed	OTU_0020 
10860	DLJ_9919--40	144561008	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS9919	D04	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359902_92_201609041621.jpg		OTU_1234 
10861	DLJ_2402-11	144561015	DLJ_140032	DLJ_2.0032	DLJ_14003	14003	DLJ_BS2402	A11	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	15 Sep 2015	15 Sep 2015	2015	9	Xiangwei Bu	DLJ_B359906_15_201609041926.jpg		OTU_1106 
10862	DLJ_9908-63	144560809	DLJ_140032	DLJ_2.0207	DLJ_14003	14003	DLJ_BS9908	F03	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	08 Mar 2016	08 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359918_66_201609141526.jpg		OTU_1784 
10863		144560810	DLJ_140032	DLJ_2.0207	DLJ_14003	14003	DLJ_BS9915	D10	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	08 Mar 2016	08 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359925_43_201609141617.jpg		
10864		144560829	DLJ_140032	DLJ_2.0207	DLJ_14003	14003	DLJ_BS9906	E11	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	08 Mar 2016	08 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359925_65_201609141620.jpg		
10865		144560830	DLJ_140032	DLJ_2.0207	DLJ_14003	14003	DLJ_BS2404	D08	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	08 Mar 2016	08 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359923_15_201609141702.jpg		
10866	DLJ_2418--77	144560815	DLJ_140032	DLJ_2.0221	DLJ_14003	14003	DLJ_BS2418	G05	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	22 Mar 2016	22 Mar 2016	2016	3	Xiangwei Bu	DLJ_B352414_77_201609241501.jpg		OTU_2745 
10867	DLJ_9917--70	144560816	DLJ_140032	DLJ_2.0221	DLJ_14003	14003	DLJ_BS9917	F10	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	22 Mar 2016	22 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359919_28_201609141443.jpg		OTU_0037 
10868	DLJ_2404--36	144560822	DLJ_140032	DLJ_2.0221	DLJ_14003	14003	DLJ_BS2404	C12	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	22 Mar 2016	22 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359918_94_201609141529.jpg		OTU_0221 
10869	DLJ_9911--74	144560823	DLJ_140032	DLJ_2.0221	DLJ_14003	14003	DLJ_BS9911	G02	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	22 Mar 2016	22 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359919_2_201609141440.jpg		OTU_0037 
10870	DLJ_9905--72	144561315	DLJ_140032	DLJ_2.0312	DLJ_14003	14003	DLJ_BS9905	F12	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_30_201609041452.jpg		OTU_0023 
10871	DLJ_2415--69	144561356	DLJ_140032	DLJ_2.0312	DLJ_14003	14003	DLJ_BS2415	F09	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359904_8_201609041701.jpg		OTU_0382 
10872	DLJ_9918-49	144561403	DLJ_140032	DLJ_2.0312	DLJ_14003	14003	DLJ_BS9918	E01	98.28615 	27.68400 	1414	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	21 Jun 2016	21 Jun 2016	2016	6	Xiangwei Bu	DLJ_B359901_29_201609041452.jpg		OTU_1532 
10873		144560812	DLJ_140042	DLJ_2.0208	DLJ_14004	14004	DLJ_BS2414	B03	98.29002 	27.67540 	1406	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	08 Mar 2016	08 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359927_90_201609141733.jpg		
10874	DLJ_9918-58	144560813	DLJ_140042	DLJ_2.0208	DLJ_14004	14004	DLJ_BS9918	E10	98.29002 	27.67540 	1406	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	08 Mar 2016	08 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359923_71_201609141707.jpg		OTU_2333 
10875	DLJ_9907-09	144560826	DLJ_140042	DLJ_2.0208	DLJ_14004	14004	DLJ_BS9907	A09	98.29002 	27.67540 	1406	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	08 Mar 2016	08 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359927_81_201609141732.jpg		OTU_0037 
10876		144560827	DLJ_140042	DLJ_2.0208	DLJ_14004	14004	DLJ_BS9911	G11	98.29002 	27.67540 	1406	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	08 Mar 2016	08 Mar 2016	2016	3	Xiangwei Bu	DLJ_B359919_6_201609141440.jpg		
10877	DLJ_9913-34	144561313	DLJ_140042	DLJ_2.0264	DLJ_14004	14004	DLJ_BS9913	C10	98.29002 	27.67540 	1406	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	03 May 2016	03 May 2016	2016	5	Xiangwei Bu	DLJ_B359904_20_201609041703.jpg		OTU_0541 
10878	DLJ_9912-20	144561334	DLJ_140042	DLJ_2.0264	DLJ_14004	14004	DLJ_BS9912	B08	98.29002 	27.67540 	1406	1400	Dulongjiang, Gaoligongshan Mountain	Aug 10th, 2015	NE	Malaise Trap	Didi	03 May 2016	03 May 2016	2016	5	Xiangwei Bu	DLJ_B359904_14_201609041702.jpg		OTU_0487 
